latitude longitude HitRun year month timeofcrash
41.81209182739258 -72.8505630493164 0.0 2015.0 1.0 17:31:00
41.80705642700195 -72.82331848144531 0.0 2015.0 1.0 12:00:00
41.783042907714844 -72.8358383178711 0.0 2015.0 1.0 17:16:00
41.80543899536133 -72.86138916015625 0.0 2015.0 1.0 06:21:00
41.773765563964844 -72.84075927734375 1.0 2015.0 1.0 16:28:00
41.80515670776367 -72.81752014160156 0.0 2015.0 1.0 14:39:00
41.810791015625 -72.834716796875 0.0 2015.0 1.0 10:46:00
41.77167892456055 -72.81970977783203 0.0 2015.0 1.0 09:38:00
41.805198669433594 -72.80615234375 0.0 2015.0 1.0 11:12:00
41.79450988769531 -72.86125183105469 0.0 2015.0 1.0 22:54:00
41.80986022949219 -72.83135223388672 0.0 2015.0 2.0 07:38:00
41.8154411315918 -72.86717224121094 0.0 2015.0 2.0 16:09:00
41.804847717285156 -72.815673828125 0.0 2015.0 3.0 08:59:00
41.801353454589844 -72.8189926147461 0.0 2015.0 3.0 08:19:00
41.79552459716797 -72.81904602050781 0.0 2015.0 3.0 11:14:00
41.779720306396484 -72.81812286376953 0.0 2015.0 3.0 09:18:00
41.80515670776367 -72.81752014160156 0.0 2015.0 3.0 18:13:00
41.773101806640625 -72.89063262939453 0.0 2015.0 3.0 16:29:00
41.77278137207031 -72.8611831665039 0.0 2015.0 3.0 19:14:00
41.81230163574219 -72.85245513916016 0.0 2015.0 3.0 15:40:00
41.81175994873047 -72.84742736816406 0.0 2015.0 3.0 15:50:00
41.791107177734375 -72.83594512939453 0.0 2015.0 3.0 07:10:00
41.809635162353516 -72.83065795898438 0.0 2015.0 3.0 13:28:00
41.79630661010742 -72.8167953491211 0.0 2015.0 3.0 20:07:00
41.78989028930664 -72.8636474609375 0.0 2015.0 3.0 13:48:00
41.78993225097656 -72.86334228515625 0.0 2015.0 3.0 15:12:00
41.7841682434082 -72.85658264160156 0.0 2015.0 3.0 17:01:00
41.80515670776367 -72.81752014160156 0.0 2015.0 3.0 07:54:00
41.809814453125 -72.83111572265625 0.0 2015.0 3.0 14:16:00
41.62234115600586 -72.7477798461914 1.0 2015.0 1.0 16:13:00
41.64582061767578 -72.73084259033203 0.0 2015.0 1.0 18:14:00
41.62968063354492 -72.75800323486328 0.0 2015.0 1.0 16:36:00
41.62199020385742 -72.74165344238281 0.0 2015.0 1.0 18:00:00
41.641578674316406 -72.73153686523438 0.0 2015.0 1.0 16:41:00
41.644588470458984 -72.73190307617188 1.0 2015.0 1.0 17:52:00
41.632240295410156 -72.7536392211914 1.0 2015.0 1.0 22:00:00
41.64255142211914 -72.7271499633789 1.0 2015.0 1.0 01:52:00
41.640419006347656 -72.74256134033203 0.0 2015.0 1.0 10:00:00
41.62870788574219 -72.74393463134766 0.0 2015.0 1.0 08:20:00
41.6436882019043 -72.73236083984375 0.0 2015.0 1.0 17:27:00
41.582088470458984 -72.76497650146484 0.0 2015.0 1.0 07:36:00
41.64154052734375 -72.73287963867188 0.0 2015.0 1.0 05:48:00
41.64411926269531 -72.78919982910156 0.0 2015.0 1.0 07:38:00
41.646270751953125 -72.7890396118164 0.0 2015.0 1.0 09:05:00
41.628570556640625 -72.75588989257812 0.0 2015.0 1.0 11:49:00
41.635379791259766 -72.76847839355469 0.0 2015.0 1.0 08:06:00
41.57777786254883 -72.76817321777344 0.0 2015.0 1.0 09:23:00
41.63982009887695 -72.74652099609375 1.0 2015.0 1.0 15:44:00
41.62614822387695 -72.7403335571289 0.0 2015.0 1.0 14:56:00
41.64060974121094 -72.7358169555664 0.0 2015.0 1.0 14:35:00
41.642478942871094 -72.73301696777344 1.0 2015.0 1.0 15:43:00
41.641048431396484 -72.73583221435547 0.0 2015.0 2.0 17:41:00
41.64091110229492 -72.73635864257812 0.0 2015.0 2.0 09:23:00
41.607398986816406 -72.76441192626953 0.0 2015.0 2.0 09:10:00
41.63943862915039 -72.74989318847656 0.0 2015.0 2.0 00:49:00
41.62228012084961 -72.74182891845703 0.0 2015.0 2.0 10:55:00
41.60658645629883 -72.75012969970703 0.0 2015.0 2.0 11:15:00
41.6416015625 -72.73126983642578 0.0 2015.0 2.0 15:12:00
41.641151428222656 -72.73430633544922 0.0 2015.0 2.0 18:54:00
41.622318267822266 -72.75546264648438 0.0 2015.0 2.0 12:03:00
41.63433074951172 -72.73703002929688 0.0 2015.0 2.0 17:25:00
41.649078369140625 -72.729736328125 0.0 2015.0 2.0 14:29:00
41.627769470214844 -72.75308990478516 0.0 2015.0 2.0 09:32:00
41.642887115478516 -72.7234115600586 0.0 2015.0 2.0 01:47:00
41.64121627807617 -72.73390197753906 0.0 2015.0 2.0 13:46:00
41.591426849365234 -72.78765869140625 1.0 2015.0 2.0 15:04:00
41.63507080078125 -72.7686996459961 1.0 2015.0 2.0 15:55:00
41.64496994018555 -72.73123931884766 0.0 2015.0 2.0 12:32:00
41.58702087402344 -72.76078033447266 0.0 2015.0 2.0 13:31:00
41.612159729003906 -72.78096008300781 0.0 2015.0 2.0 07:29:00
41.62199020385742 -72.74185180664062 0.0 2015.0 2.0 08:12:00
41.62894058227539 -72.75711059570312 0.0 2015.0 2.0 08:24:00
41.602149963378906 -72.79734802246094 0.0 2015.0 2.0 06:52:00
41.64255142211914 -72.72695922851562 0.0 2015.0 2.0 08:17:00
41.632896423339844 -72.75291442871094 0.0 2015.0 2.0 17:53:00
41.63969039916992 -72.7500991821289 0.0 2015.0 2.0 18:07:00
41.627769470214844 -72.74427032470703 0.0 2015.0 2.0 10:47:00
41.64073944091797 -72.73368072509766 0.0 2015.0 2.0 13:41:00
41.618690490722656 -72.74629974365234 0.0 2015.0 2.0 07:22:00
41.59735107421875 -72.75460815429688 0.0 2015.0 2.0 17:31:00
41.62620162963867 -72.74301147460938 0.0 2015.0 2.0 14:54:00
41.64690017700195 -72.73063659667969 0.0 2015.0 2.0 08:03:00
41.63151168823242 -72.76175689697266 0.0 2015.0 2.0 07:42:00
41.61444091796875 -72.74714660644531 0.0 2015.0 3.0 09:15:00
41.61259078979492 -72.7934799194336 0.0 2015.0 3.0 07:03:00
41.645259857177734 -72.7310562133789 0.0 2015.0 3.0 16:16:00
41.63848876953125 -72.79058074951172 0.0 2015.0 3.0 08:56:00
41.62540054321289 -72.7447280883789 0.0 2015.0 3.0 15:20:00
41.625450134277344 -72.77049255371094 0.0 2015.0 3.0 06:11:00
41.59928894042969 -72.75373840332031 0.0 2015.0 3.0 06:38:00
41.61824035644531 -72.78736114501953 0.0 2015.0 3.0 06:52:00
41.64059829711914 -72.73961639404297 0.0 2015.0 3.0 07:43:00
41.62721633911133 -72.74003601074219 0.0 2015.0 3.0 14:11:00
41.64226150512695 -72.73345184326172 0.0 2015.0 3.0 18:23:00
41.62605285644531 -72.74942779541016 0.0 2015.0 3.0 12:25:00
41.63182830810547 -72.76170349121094 0.0 2015.0 3.0 14:46:00
41.635101318359375 -72.73651885986328 0.0 2015.0 3.0 14:01:00
41.6491813659668 -72.72920227050781 0.0 2015.0 3.0 21:57:00
41.639583587646484 -72.74994659423828 0.0 2015.0 3.0 13:10:00
41.641239166259766 -72.73362731933594 0.0 2015.0 3.0 14:11:00
41.64147186279297 -72.73213195800781 0.0 2015.0 3.0 18:07:00
41.62424087524414 -72.7445297241211 0.0 2015.0 3.0 15:52:00
41.599151611328125 -72.79843139648438 0.0 2015.0 3.0 08:16:00
41.57786178588867 -72.76786041259766 0.0 2015.0 3.0 08:27:00
41.605167388916016 -72.75140380859375 0.0 2015.0 3.0 11:33:00
41.63179016113281 -72.75811767578125 0.0 2015.0 3.0 14:49:00
41.63518142700195 -72.73661041259766 0.0 2015.0 3.0 17:01:00
41.61814880371094 -72.71826934814453 0.0 2015.0 3.0 18:03:00
41.630191802978516 -72.73863983154297 0.0 2015.0 3.0 10:19:00
41.626461029052734 -72.74270629882812 0.0 2015.0 3.0 16:27:00
41.639259338378906 -72.74993133544922 0.0 2015.0 3.0 13:10:00
41.631492614746094 -72.7615737915039 0.0 2015.0 3.0 16:31:00
41.62702941894531 -72.73976135253906 0.0 2015.0 3.0 17:10:00
41.641231536865234 -72.73600769042969 0.0 2015.0 3.0 17:13:00
41.645660400390625 -72.78951263427734 0.0 2015.0 3.0 08:24:00
41.62242126464844 -72.741943359375 0.0 2015.0 3.0 11:32:00
41.63423538208008 -72.75132751464844 0.0 2015.0 3.0 16:27:00
41.60939025878906 -72.71971893310547 1.0 2015.0 3.0 17:49:00
41.648658752441406 -72.72923278808594 0.0 2015.0 3.0 13:01:00
41.62226104736328 -72.74182891845703 0.0 2015.0 3.0 16:12:00
41.60409927368164 -72.75215911865234 0.0 2015.0 3.0 16:55:00
41.378684997558594 -73.36112213134766 0.0 2015.0 1.0 14:25:00
41.370018005371094 -73.4137954711914 0.0 2015.0 2.0 15:20:00
41.36994934082031 -73.41109466552734 0.0 2015.0 2.0 17:17:00
41.4168701171875 -73.39694213867188 0.0 2015.0 2.0 16:49:00
41.37126159667969 -73.41398620605469 0.0 2015.0 2.0 11:37:00
41.37160873413086 -73.41606903076172 0.0 2015.0 2.0 11:50:00
41.37105178833008 -73.41407012939453 0.0 2015.0 3.0 13:07:00
41.35134506225586 -73.39697265625 0.0 2015.0 3.0 14:22:00
41.4119987487793 -73.37999725341797 0.0 2015.0 3.0 14:42:00
41.416969299316406 -73.39833068847656 0.0 2015.0 3.0 08:57:00
41.37004852294922 -73.41266632080078 0.0 2015.0 3.0 17:50:00
41.416908264160156 -73.39498138427734 0.0 2015.0 3.0 12:22:00
41.41689682006836 -73.39990997314453 0.0 2015.0 3.0 13:43:00
41.358001708984375 -73.40699768066406 0.0 2015.0 3.0 14:00:00
41.384891510009766 -73.39913940429688 0.0 2015.0 1.0 14:40:00
41.37949752807617 -73.39904022216797 0.0 2015.0 1.0 08:04:00
41.38127517700195 -73.37276458740234 0.0 2015.0 1.0 20:47:00
41.38127517700195 -73.37276458740234 0.0 2015.0 1.0 20:47:00
41.3812255859375 -73.37276458740234 0.0 2015.0 1.0 20:47:00
41.86227035522461 -72.74226379394531 0.0 2015.0 1.0 03:24:00
41.81660842895508 -72.69511413574219 0.0 2015.0 1.0 11:06:00
41.844722747802734 -72.70035552978516 0.0 2015.0 1.0 15:14:00
41.8218994140625 -72.73816680908203 0.0 2015.0 1.0 15:20:00
41.86787033081055 -72.72586822509766 0.0 2015.0 1.0 15:24:00
41.82823944091797 -72.76899719238281 0.0 2015.0 1.0 15:29:00
41.8525505065918 -72.70973205566406 0.0 2015.0 1.0 15:32:00
41.81827163696289 -72.69541931152344 0.0 2015.0 1.0 15:31:00
41.81819534301758 -72.7160873413086 0.0 2015.0 1.0 11:29:00
41.84486770629883 -72.70040893554688 0.0 2015.0 1.0 07:14:00
41.83514404296875 -72.7272720336914 0.0 2015.0 1.0 19:36:00
41.855655670166016 -72.7061538696289 0.0 2015.0 1.0 15:01:00
41.83673858642578 -72.7810287475586 0.0 2015.0 1.0 05:48:00
41.83198547363281 -72.73746490478516 0.0 2015.0 1.0 12:27:00
41.81660842895508 -72.69511413574219 0.0 2015.0 1.0 14:42:00
41.836158752441406 -72.72028350830078 0.0 2015.0 1.0 09:57:00
41.82009506225586 -72.72969818115234 0.0 2015.0 1.0 17:57:00
41.8167610168457 -72.73856353759766 0.0 2015.0 1.0 08:28:00
41.830955505371094 -72.7374267578125 0.0 2015.0 1.0 11:30:00
41.81660842895508 -72.69511413574219 0.0 2015.0 1.0 17:41:00
41.83679962158203 -72.68946075439453 0.0 2015.0 1.0 07:42:00
41.82671356201172 -72.7374038696289 0.0 2015.0 1.0 09:07:00
41.805999755859375 -72.75071716308594 0.0 2015.0 1.0 12:33:00
41.830955505371094 -72.7374267578125 0.0 2015.0 1.0 13:51:00
41.84389114379883 -72.70083618164062 0.0 2015.0 1.0 15:39:00
41.83758544921875 -72.74676513671875 0.0 2015.0 1.0 08:40:00
41.81707763671875 -72.6895980834961 0.0 2015.0 1.0 13:19:00
41.81660842895508 -72.69511413574219 0.0 2015.0 1.0 15:12:00
41.83158493041992 -72.73741149902344 0.0 2015.0 1.0 15:07:00
41.82209396362305 -72.75149536132812 0.0 2015.0 1.0 21:26:00
41.81580352783203 -72.69499206542969 0.0 2015.0 1.0 15:47:00
41.826072692871094 -72.72815704345703 0.0 2015.0 2.0 02:58:00
41.85546875 -72.7059326171875 0.0 2015.0 2.0 07:37:00
41.81691360473633 -72.7386245727539 0.0 2015.0 2.0 10:10:00
41.864322662353516 -72.71624755859375 0.0 2015.0 2.0 12:38:00
41.818058013916016 -72.716064453125 0.0 2015.0 2.0 10:33:00
41.826072692871094 -72.72815704345703 0.0 2015.0 2.0 16:00:00
41.81840896606445 -72.7088394165039 0.0 2015.0 2.0 12:59:00
41.826416015625 -72.72966003417969 0.0 2015.0 2.0 02:17:00
41.89017868041992 -72.74874877929688 0.0 2015.0 2.0 09:32:00
41.83561706542969 -72.69845581054688 0.0 2015.0 2.0 09:05:00
41.821285247802734 -72.69588470458984 0.0 2015.0 2.0 18:16:00
41.81660842895508 -72.69511413574219 1.0 2015.0 2.0 09:37:00
41.84360885620117 -72.76388549804688 0.0 2015.0 2.0 12:39:00
41.80939483642578 -72.69535064697266 0.0 2015.0 2.0 06:45:00
41.805999755859375 -72.75071716308594 0.0 2015.0 2.0 15:04:00
41.846988677978516 -72.74212646484375 0.0 2015.0 2.0 15:54:00
41.87818145751953 -72.74427032470703 0.0 2015.0 2.0 08:19:00
41.81673812866211 -72.73857116699219 0.0 2015.0 2.0 09:43:00
41.8372802734375 -72.69939422607422 0.0 2015.0 2.0 12:03:00
41.85251998901367 -72.70064544677734 0.0 2015.0 2.0 12:52:00
41.805999755859375 -72.75071716308594 0.0 2015.0 2.0 14:50:00
41.81743240356445 -72.72525024414062 0.0 2015.0 2.0 15:59:00
41.81743240356445 -72.72525024414062 0.0 2015.0 2.0 16:13:00
41.82046890258789 -72.69580841064453 0.0 2015.0 2.0 23:22:00
41.81779098510742 -72.75244903564453 0.0 2015.0 2.0 16:14:00
41.81660842895508 -72.69511413574219 0.0 2015.0 2.0 17:46:00
41.8167610168457 -72.73856353759766 0.0 2015.0 2.0 07:13:00
41.81660842895508 -72.69511413574219 0.0 2015.0 2.0 19:27:00
41.83527374267578 -72.69866180419922 0.0 2015.0 2.0 11:57:00
41.815650939941406 -72.6949462890625 0.0 2015.0 2.0 16:20:00
41.826416015625 -72.72966003417969 0.0 2015.0 2.0 15:56:00
41.83151626586914 -72.7741470336914 0.0 2015.0 2.0 00:08:00
41.85953903198242 -72.69915771484375 0.0 2015.0 2.0 00:15:00
41.85546875 -72.7059326171875 0.0 2015.0 2.0 08:06:00
41.81669616699219 -72.74784851074219 0.0 2015.0 2.0 10:05:00
41.807899475097656 -72.70785522460938 0.0 2015.0 2.0 15:37:00
41.820655822753906 -72.71541595458984 0.0 2015.0 2.0 15:01:00
41.8330192565918 -72.73094177246094 0.0 2015.0 2.0 15:03:00
41.820377349853516 -72.70861053466797 0.0 2015.0 3.0 16:31:00
41.81242752075195 -72.73481750488281 0.0 2015.0 3.0 05:46:00
41.816593170166016 -72.7475814819336 0.0 2015.0 3.0 08:09:00
41.818912506103516 -72.73351287841797 0.0 2015.0 3.0 08:33:00
41.81700897216797 -72.7342529296875 0.0 2015.0 3.0 09:27:00
41.831382751464844 -72.74896240234375 0.0 2015.0 3.0 18:02:00
41.8167610168457 -72.73856353759766 0.0 2015.0 3.0 19:19:00
41.85251998901367 -72.70064544677734 0.0 2015.0 3.0 05:16:00
41.81700897216797 -72.7342529296875 0.0 2015.0 3.0 17:15:00
41.81819534301758 -72.7160873413086 0.0 2015.0 3.0 06:43:00
41.81649398803711 -72.69509887695312 0.0 2015.0 3.0 08:03:00
41.87122344970703 -72.72433471679688 0.0 2015.0 3.0 08:52:00
41.81654739379883 -72.74769592285156 0.0 2015.0 2.0 09:23:00
41.85854721069336 -72.70135498046875 0.0 2015.0 3.0 23:08:00
41.82801055908203 -72.76985931396484 0.0 2015.0 3.0 12:39:00
41.817283630371094 -72.70899200439453 0.0 2015.0 3.0 16:19:00
41.820377349853516 -72.70861053466797 0.0 2015.0 2.0 16:38:00
41.87122344970703 -72.72433471679688 0.0 2015.0 3.0 08:04:00
41.830955505371094 -72.7374267578125 0.0 2015.0 3.0 17:43:00
41.86787033081055 -72.72586822509766 0.0 2015.0 3.0 07:20:00
41.83710479736328 -72.69938659667969 0.0 2015.0 3.0 15:29:00
41.830421447753906 -72.74897003173828 0.0 2015.0 3.0 07:40:00
41.85546875 -72.7059326171875 0.0 2015.0 3.0 17:26:00
41.81660842895508 -72.69511413574219 0.0 2015.0 3.0 15:59:00
41.81178665161133 -72.75957489013672 0.0 2015.0 3.0 21:15:00
41.82499694824219 -72.73731994628906 0.0 2015.0 3.0 13:03:00
41.81660842895508 -72.69511413574219 0.0 2015.0 3.0 18:16:00
41.843406677246094 -72.74455261230469 0.0 2015.0 3.0 07:45:00
41.852928161621094 -72.71627044677734 0.0 2015.0 3.0 10:57:00
41.8171501159668 -72.69525146484375 0.0 2015.0 3.0 15:57:00
41.81838607788086 -72.71621704101562 0.0 2015.0 3.0 08:30:00
41.82232666015625 -72.71489715576172 0.0 2015.0 3.0 08:39:00
41.816463470458984 -72.74810791015625 0.0 2015.0 3.0 11:37:00
41.81707763671875 -72.6895980834961 0.0 2015.0 3.0 07:29:00
41.81195068359375 -72.69481658935547 0.0 2015.0 3.0 07:46:00
41.83091735839844 -72.77256774902344 0.0 2015.0 3.0 16:36:00
41.83268356323242 -72.73348236083984 0.0 2015.0 3.0 16:53:00
41.82221984863281 -72.69926452636719 0.0 2015.0 3.0 17:03:00
41.81819534301758 -72.7160873413086 0.0 2015.0 3.0 23:53:00
41.83158493041992 -72.73741149902344 0.0 2015.0 3.0 17:34:00
41.87261199951172 -72.75822448730469 0.0 2015.0 3.0 18:05:00
41.805999755859375 -72.75071716308594 0.0 2015.0 3.0 08:12:00
41.816802978515625 -72.69157409667969 0.0 2015.0 3.0 14:39:00
41.80939483642578 -72.69535064697266 0.0 2015.0 3.0 15:16:00
41.82801055908203 -72.76985931396484 0.0 2015.0 3.0 16:10:00
41.81660842895508 -72.69511413574219 0.0 2015.0 3.0 20:07:00
41.29079818725586 -72.80609893798828 0.0 2015.0 1.0 14:28:00
41.28252410888672 -72.81061553955078 0.0 2015.0 1.0 10:58:00
41.28227233886719 -72.81108856201172 0.0 2015.0 1.0 14:48:00
41.27188491821289 -72.81941223144531 0.0 2015.0 1.0 20:04:00
41.26580047607422 -72.82929992675781 0.0 2015.0 2.0 15:08:00
41.26850128173828 -72.83920288085938 0.0 2015.0 1.0 15:35:00
41.28575134277344 -72.81804656982422 0.0 2015.0 1.0 15:37:00
41.280174255371094 -72.85035705566406 0.0 2015.0 1.0 15:38:00
41.29624938964844 -72.7813491821289 0.0 2015.0 1.0 18:22:00
41.305973052978516 -72.81929779052734 0.0 2015.0 1.0 15:36:00
41.295494079589844 -72.82020568847656 0.0 2015.0 1.0 14:00:00
41.28573989868164 -72.81819152832031 0.0 2015.0 1.0 07:25:00
41.281314849853516 -72.81344604492188 0.0 2015.0 1.0 12:46:00
41.31354522705078 -72.81917572021484 0.0 2015.0 1.0 17:01:00
41.313899993896484 -72.81890106201172 0.0 2015.0 1.0 17:56:00
41.29248046875 -72.788330078125 0.0 2015.0 1.0 06:48:00
41.27022933959961 -72.73714447021484 0.0 2015.0 1.0 08:05:00
41.29079818725586 -72.80609893798828 0.0 2015.0 1.0 17:50:00
41.282501220703125 -72.84609985351562 0.0 2015.0 1.0 08:46:00
41.2747802734375 -72.82951354980469 0.0 2015.0 1.0 10:10:00
41.28820037841797 -72.81430053710938 0.0 2015.0 1.0 15:13:00
41.278472900390625 -72.79721069335938 0.0 2015.0 1.0 10:45:00
41.26259994506836 -72.79720306396484 0.0 2015.0 1.0 07:16:00
41.28990173339844 -72.8198013305664 0.0 2015.0 1.0 20:18:00
41.27685546875 -72.82803344726562 0.0 2015.0 1.0 18:21:00
41.2984619140625 -72.76902770996094 0.0 2015.0 1.0 12:20:00
41.28310012817383 -72.81060028076172 0.0 2015.0 1.0 15:49:00
41.29650115966797 -72.78099822998047 0.0 2015.0 1.0 19:27:00
41.271400451660156 -72.83460235595703 0.0 2015.0 2.0 05:23:00
41.281314849853516 -72.81344604492188 1.0 2015.0 2.0 13:08:00
41.297298431396484 -72.82630157470703 0.0 2015.0 2.0 18:52:00
41.308963775634766 -72.82083892822266 0.0 2015.0 2.0 13:29:00
41.29930114746094 -72.78070068359375 0.0 2015.0 2.0 13:57:00
41.27920150756836 -72.80680084228516 0.0 2015.0 2.0 07:26:00
41.273773193359375 -72.83174133300781 0.0 2015.0 2.0 10:25:00
41.28099822998047 -72.82430267333984 0.0 2015.0 2.0 17:00:00
41.28575134277344 -72.81804656982422 0.0 2015.0 2.0 17:42:00
41.27461242675781 -72.83186340332031 0.0 2015.0 2.0 12:35:00
41.2773551940918 -72.83935546875 1.0 2015.0 2.0 05:20:00
41.27778625488281 -72.80216979980469 0.0 2015.0 2.0 13:33:00
41.272300720214844 -72.82369995117188 0.0 2015.0 2.0 17:16:00
41.287601470947266 -72.81880187988281 0.0 2015.0 2.0 12:20:00
41.282981872558594 -72.82096862792969 0.0 2015.0 2.0 14:59:00
41.28129959106445 -72.81420135498047 0.0 2015.0 2.0 14:07:00
41.27682113647461 -72.82772064208984 0.0 2015.0 2.0 11:40:00
41.27960968017578 -72.8455581665039 0.0 2015.0 2.0 16:19:00
41.2935905456543 -72.78398132324219 0.0 2015.0 2.0 18:12:00
41.2681999206543 -72.83979797363281 0.0 2015.0 2.0 08:07:00
41.29890823364258 -72.78225708007812 1.0 2015.0 2.0 08:33:00
41.2762336730957 -72.83666229248047 0.0 2015.0 2.0 13:47:00
41.306827545166016 -72.78678131103516 0.0 2015.0 2.0 16:57:00
41.27761459350586 -72.8570556640625 0.0 2015.0 2.0 22:27:00
41.27685546875 -72.82803344726562 0.0 2015.0 2.0 12:27:00
41.27884292602539 -72.81675720214844 0.0 2015.0 2.0 11:02:00
41.28807067871094 -72.819580078125 0.0 2015.0 2.0 06:53:00
41.29679870605469 -72.76110076904297 0.0 2015.0 3.0 17:20:00
41.28575134277344 -72.81804656982422 0.0 2015.0 3.0 17:54:00
41.282684326171875 -72.7720947265625 0.0 2015.0 3.0 17:41:00
41.27817153930664 -72.81766510009766 0.0 2015.0 3.0 15:10:00
41.29364013671875 -72.78756713867188 0.0 2015.0 3.0 19:02:00
41.29628372192383 -72.7699966430664 0.0 2015.0 3.0 13:03:00
41.277198791503906 -72.85569763183594 0.0 2015.0 3.0 16:19:00
41.25920104980469 -72.84300231933594 0.0 2015.0 3.0 11:22:00
41.2765007019043 -72.8363037109375 0.0 2015.0 3.0 19:46:00
41.29124069213867 -72.79550170898438 0.0 2015.0 3.0 16:06:00
41.27216339111328 -72.82987976074219 0.0 2015.0 3.0 22:56:00
41.2808723449707 -72.81461334228516 0.0 2015.0 3.0 16:42:00
41.29484939575195 -72.76258850097656 0.0 2015.0 3.0 20:15:00
41.27756881713867 -72.8394546508789 0.0 2015.0 3.0 14:29:00
41.287601470947266 -72.81880187988281 0.0 2015.0 3.0 16:17:00
41.2741584777832 -72.81559753417969 1.0 2015.0 3.0 07:57:00
41.28977966308594 -72.81947326660156 0.0 2015.0 3.0 15:13:00
41.280155181884766 -72.80896759033203 0.0 2015.0 3.0 18:08:00
